date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:16:00	33230/33230	---M--	200	added ('OK')	image/png	etag:%22d131ad46bd96b7726da26fdbfde76e7f%22	http://cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/sprites/win/gameover.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/sprites/win/gameover.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=4898109193715712&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:01	31262/31262	---M--	200	added ('OK')	image/png	etag:%2246950fcfc540c3868fe55c481969d85b%22	http://cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/sprites/win/win.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/sprites/win/win.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=4898109193715712&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:02	213701/213701	---M--	200	added ('OK')	image/jpeg	etag:%222ab0c4633a011a161510a95d9b467167%22	http://cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/question/tile2.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/question/tile2.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=4898109193715712&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:04	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2237e24e0370847870c1c43ea9ce19b1f4%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/loading/ajax-loader.gif	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/loading/ajax-loader.gif	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:16	74071/74071	---M--	200	added ('OK')	image/jpeg	etag:%227f54e71af9550ea1aa076de52511cc62%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/desktop/cover.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/desktop/cover.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:16	74071/74071	---M--	200	added ('OK')	image/jpeg	etag:%22ce0d7f22d194c5495bda8b056295888d%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/mobile/cover.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/mobile/cover.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:18	1685/1685	---M--	200	added ('OK')	image/png	etag:%225d81a53cc34820e37cfc2731ae9ce5bf%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/sliderbar-full.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/sliderbar-full.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:18	1142/1142	---M--	200	added ('OK')	image/png	etag:%228588224b9331b6e97f52d29eb47a39de%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/sliderbar-empty.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/sliderbar-empty.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:20	5461/5461	---M--	200	added ('OK')	image/png	etag:%223264eeb42fbf46edab787b050eeb2e2b%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-more-games.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-more-games.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:25	29724/29724	---M--	200	added ('OK')	image/png	etag:%2228f5878eb3ba428d8982749a17c57800%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/shield.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/shield.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:25	179345/179345	---M--	200	added ('OK')	image/jpeg	etag:%22b345514c4cab5c9489fea4f9b086b33a%22	http://cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/orientate/landscape.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/orientate/landscape.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=4898109193715712&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:28	71069/71069	---M--	200	added ('OK')	image/png	etag:%227156a67ae5f4534b2c20fdacadca5cfc%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/loading/anim.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/splash/loading/anim.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:30	188632/188632	---M--	200	added ('OK')	image/jpeg	etag:%2258fc294dc55b70e6cef180bc1671b489%22	http://cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/splash/mobile/cover-start.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/guess-the-superhero/localization/en/media/graphics/splash/mobile/cover-start.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=4898109193715712&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:31	5740/5740	---M--	200	added ('OK')	image/png	etag:%223fa7b17cad2065be62412ee3ff34ec8d%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/kittytitle.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/kittytitle.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:32	44809/44809	---M--	200	added ('OK')	image/png	etag:%22cd14bc5362aa9b840b224cb1f085e2b4%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/m_icon.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/m_icon.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:32	156/156	---M--	200	added ('OK')	image/png	etag:%223acf8bcf11d68e4548ad5bb9866215ec%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/misc/invisible.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/misc/invisible.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:34	10703/10703	---M--	200	added ('OK')	image/jpeg	etag:%2264dbaf13cd6f919156303f3ab76108b3%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/backgrounds/desktop/background.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/backgrounds/desktop/background.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:35	10703/10703	---M--	200	added ('OK')	image/jpeg	etag:%2264dbaf13cd6f919156303f3ab76108b3%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/backgrounds/mobile/background.jpg	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/backgrounds/mobile/background.jpg	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:35	5751/5751	---M--	200	added ('OK')	image/png	etag:%227374a911a308643ec4c2f870f377ff20%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-settings.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-settings.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:36	66965/66965	---M--	200	added ('OK')	image/png	etag:%223ada1f927237af0c3e688f7e88c2e3eb%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/title.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/title.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:36	4934/4934	---M--	200	added ('OK')	image/png	etag:%2240755547640baa332ff9b2d8e1048838%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-play.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-play.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:36	5167/5167	---M--	200	added ('OK')	image/png	etag:%22f9b01b340a822b3e3f4e851286a89280%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-close.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-close.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:36	2552/2552	---M--	200	added ('OK')	image/png	etag:%22617cfc6a700334b1177aded5319b2175%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-ok.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-ok.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:37	63537/63537	---M--	200	added ('OK')	image/png	etag:%224f1ef6c0b193579c567e8ba966b728fd%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/kitty.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/opening/kitty.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:37	6113/6113	---M--	200	added ('OK')	image/png	etag:%22ce682a0789d528c9de85c621c47b9cae%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-home.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-home.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:37	6346/6346	---M--	200	added ('OK')	image/png	etag:%228a3afc206a12f8447888e6ad1dba937f%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-retry.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-retry.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:37	5738/5738	---M--	200	added ('OK')	image/png	etag:%22fa0389ee7458ad14930f1abc6b211adf%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-forward.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-forward.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:38	1372/1372	---M--	200	added ('OK')	image/png	etag:%2234b6694ec6c41a3153213c65dd4bcf6c%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/slider.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/slider.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:38	3109/3109	---M--	200	added ('OK')	image/png	etag:%22fe6e9ceed9da08f3dc5b1ea7af2bb142%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/icon-music.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/icon-music.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:38	3192/3192	---M--	200	added ('OK')	image/png	etag:%22a1a30ba13b1df6577d22fe5641c29444%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/icon-volume.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/icon-volume.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:39	5816/5816	---M--	200	added ('OK')	image/png	etag:%22c0e8d380ab8413fa0e2ff29dcd32c71c%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/window.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/window.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:39	3851/3851	---M--	200	added ('OK')	image/png	etag:%224e77c5256f164bc68df85d54464e5913%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/window-header.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/window-header.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:39	23101/23101	---M--	200	added ('OK')	image/png	etag:%221d75c343d745d3ceb5e98e088744ddc3%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/logo.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/logo.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:41	10051/10051	---M--	200	added ('OK')	image/png	etag:%2252c308e7bfffc96c8b541be12a3f1d96%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:42	3474/3474	---M--	200	added ('OK')	image/png	etag:%2263d3772679d682a864c4c14b1d18b191%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-circle.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-circle.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:43	837/837	---M--	200	added ('OK')	image/png	etag:%22fc077410d460dacf4a355a20dd273a66%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-arrow.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-arrow.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:43	2753/2753	---M--	200	added ('OK')	image/png	etag:%22193744ba645af0ca9cced731d6aa85c6%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-center.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-center.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:44	4241/4241	---M--	200	added ('OK')	image/png	etag:%2257ccb36d48f8672c8c607c95e8645766%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-win.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-win.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:44	19530/19530	---M--	200	added ('OK')	image/png	etag:%225cdbcbcd46b30bfb9d58093c409e1120%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-spin.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-spin.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:44	3597/3597	---M--	200	added ('OK')	image/png	etag:%22ac681ff8302840cf08a113934d2df97f%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/light-bulb.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/light-bulb.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:44	38589/38589	---M--	200	added ('OK')	image/png	etag:%2292861ed443ce38cbd1e2ab7c5dcf508d%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/background.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/background.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:46	1767/1767	---M--	200	added ('OK')	image/png	etag:%22e888c40013b6e3250081293eee853214%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-icon.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-icon.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:46	5950/5950	---M--	200	added ('OK')	image/png	etag:%226f1c65f56c760ae40d966c0fc6ec563e%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-center.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-center.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:46	1513/1513	---M--	200	added ('OK')	image/png	etag:%22e5c3522784cd2cb76982a8dfd124bffb%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-empty.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-empty.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:47	2641/2641	---M--	200	added ('OK')	image/png	etag:%222cdd02931f30343eff0e4b52e83bc613%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-full.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-counter-full.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:47	3210/3210	---M--	200	added ('OK')	image/png	etag:%22f24a4f25c746cad4b8d7fe5420fa77fa%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/ui-score.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/ui-score.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:47	3237/3237	---M--	200	added ('OK')	image/png	etag:%224236e4767d6841c5d677b2ab17b5105e%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/hand.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/hand.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:48	5990/5990	---M--	200	added ('OK')	image/png	etag:%22f2ccb5d529ad006b4aaf86cbee2b5767%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-spin.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-spin.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:48	4857/4857	---M--	200	added ('OK')	image/png	etag:%22e8e7e4c940ea67818978d37fba24c956%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-options.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-options.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:49	47069/47069	---M--	200	added ('OK')	image/png	etag:%226e648e76696c8a46aef40a33386a4392%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-boost-light.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-boost-light.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:49	2474/2474	---M--	200	added ('OK')	image/png	etag:%229e3f23712e685a436417942c466b8f1a%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/reward-bg.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/reward-bg.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:50	3817/3817	---M--	200	added ('OK')	image/png	etag:%226efdda078ca26cde4620211d430d97a7%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-spin-anyway.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/button-spin-anyway.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:51	2900/2900	---M--	200	added ('OK')	image/png	etag:%2245af23a3b8c1aca1ac460161b9d3a36d%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-bonus.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-bonus.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:51	1187/1187	---M--	200	added ('OK')	image/png	etag:%22849046c8dd2f221a818546e05589d95b%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-icon.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/energy-icon.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:53	69379/69379	---M--	200	added ('OK')	image/png	etag:%225e60daef8213480a913a91dd5df02432%22	http://cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-boost-aura.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/spin-the-wheel/localization/en/media/graphics/game/wheel-boost-aura.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=6393848365318144&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:16:56	514978/514978	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Sep%202023%2013:54:06%20GMT	http://smartfun.club/serve?portal_id=5763614147346432&game_id=5651340291211264&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720	C:/My%20Web%20Sites/murcielagos/smartfun.club/servef990.html	(from http://smartfun.club/?bookmark=ClEKFwoKZGF0ZV9hZGRlZBIJCL6Mw76es-gCEjJqF3N-d2hpdGVsYWJlbHBvcnRhbC10ZXN0chcLEgpQb3J0YWxHYW1lGICAwKS95a0LDBgAIAE=)
